DATE,Point Name,Observer,Start,TempF,Wind,Sky,Noise,Species Code,Distance Band,Total Count,min 1,min 2,min 3,min 4,min 5,min 6,min 7,min 8,min 9,min 10,After
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,CACH,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,RBNU,>50 m,2,0,0,0,0,2,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,BLJA,>50 m,2,0,0,0,0,0,2,0,0,0,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,HOWR,25-50 m,1,0,0,0,0,0,1,0,0,0,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,EABL,>50 m,2,0,0,1,0,0,0,1,0,0,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,BLJA,FO,4,0,0,0,0,0,0,4,0,0,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,TUVU,FO,5,0,0,0,0,0,0,0,5,0,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,SOSP,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,EABL,FO,4,0,0,0,0,0,0,0,0,4,0,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,EABL,25-50 m,2,0,0,0,0,0,0,0,0,0,2,0
9/22/2016,Fox_Den_y5_1,TRF,9:26,65,1,1,0,AMGO,25-50 m,2,0,0,0,0,0,0,0,0,0,2,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,HOFI,0-10 m,5,5,0,0,0,0,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,HOFI,25-50 m,5,0,0,5,0,0,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,EABL,25-50 m,2,0,2,0,0,0,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,EAPH,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,HOWR,0-10 m,1,0,0,1,0,0,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,EABL,FO,3,0,0,0,3,0,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,TUVU,FO,2,0,0,0,2,0,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,BLJA,>50 m,4,0,0,0,0,4,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,CAWR,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,SOSP,0-10 m,2,0,0,1,0,0,0,0,1,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,AMRO,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,TUTI,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,CACH,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
9/22/2016,Fox_Den_y5_3,TRF,9:43,66,1,0,1,BEKI,>50 m,0,0,0,0,0,0,0,0,0,0,0,2
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,CHSP,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,AMRE,0-10 m,1,0,1,0,0,0,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,CEDW,FO,30,0,0,10,0,0,0,0,0,0,20,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,BLPW,0-10 m,1,0,0,1,0,0,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,BLPW,FO,1,0,0,1,0,0,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,AMCR,FO,4,0,0,0,4,0,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,BLJA,FO,4,0,0,0,4,0,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,AMRO,FO,20,0,0,0,20,0,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,YRWA,0-10 m,2,0,0,0,2,0,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,YRWA,FO,1,0,0,0,0,1,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,PAWA,0-10 m,2,0,0,0,0,2,0,0,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,RBNU,FO,1,0,0,0,0,0,0,1,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,BTBW,0-10 m,1,0,0,0,0,0,0,0,1,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,CANG,FO,12,0,0,0,0,0,0,0,0,12,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,NOCA,0-10 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,RCKI,0-10 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,BHCO,FO,4,0,0,0,0,0,0,4,0,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,SSHA,FO,1,0,0,0,0,0,0,0,1,0,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,HOFI,>50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Church_y15_3,TRF,7:23,43,0,1,1,PUFI,FO,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,CAWR,0-10 m,1,1,0,0,0,0,0,0,0,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,RWBL,FO,45,45,0,0,0,0,0,0,0,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,RCKI,0-10 m,2,0,1,0,0,0,0,0,1,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,GCKI,11-25 m,1,0,0,1,0,0,0,0,0,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,COYE,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,YRWA,0-10 m,2,0,0,0,2,0,0,0,0,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,PAWA,0-10 m,3,0,0,0,0,3,0,0,0,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,CANG,FO,22,0,0,0,0,0,15,0,7,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,BTBW,11-25 m,1,0,0,0,0,0,0,1,0,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,WTSP,11-25 m,4,0,0,0,4,0,0,0,0,0,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,HOFI,>50 m,5,0,0,0,0,0,0,0,0,5,0,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,AMRO,>50 m,10,0,0,0,0,0,0,0,0,0,10,0
10/12/2016,Church_y15_2,TRF,7:36,44,0,1,1,NOCA,11-25 m,2,0,0,0,0,0,0,2,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,FISP,0-10 m,1,1,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,HOFI,25-50 m,10,10,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,PAWA,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,DEJU,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,SOSP,25-50 m,3,0,0,2,0,0,0,0,0,0,1,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,RBNU,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,YRWA,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,AMRO,25-50 m,1,0,0,0,0,0,1,0,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,TUTI,>50 m,2,0,0,0,0,0,0,2,0,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,EUST,FO,1,0,0,0,0,0,0,0,1,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,RWBL,FO,12,0,0,0,0,0,0,0,12,0,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,DOWO,>50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,NOFL,>50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,EABL,25-50 m,8,0,0,0,0,0,0,0,0,0,8,0
10/12/2016,Fox_Den_y5_2,TRF,8:16,45,0,1,1,WODU,FO,2,0,0,0,0,0,0,0,2,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,SAVS,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,SAVS,25-50 m,4,4,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,HOFI,25-50 m,15,0,15,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,AMGO,11-25 m,2,0,0,2,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,AMGO,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,SOSP,11-25 m,2,0,0,2,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,PAWA,25-50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,RTHA,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,YRWA,11-25 m,8,0,0,0,0,0,8,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,RCKI,11-25 m,2,0,0,0,0,0,2,0,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,BLJA,25-50 m,2,0,0,0,0,0,0,2,0,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,AMRO,>50 m,2,0,0,0,0,0,0,0,2,0,0,0
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,RWBL,FO,4,0,0,0,0,0,0,0,0,4,0,6
10/12/2016,Fox_Den_y5_3,TRF,8:31,46,0,1,1,EAME,FO,1,0,0,0,0,0,0,0,0,0,1,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,SOSP,0-10 m,4,4,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,SOSP,11-25 m,6,0,6,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,SAVS,0-10 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,SOSP,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,HOFI,11-25 m,5,0,5,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,HOFI,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,HOFI,FO,30,0,0,0,10,0,20,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,YRWA,11-25 m,2,0,0,0,2,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,YRWA,FO,2,0,0,0,0,2,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,EABL,11-25 m,2,0,0,0,0,2,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,EABL,>50 m,2,0,0,0,0,0,2,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,SWSP,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,EAPH,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,CANG,FO,6,0,0,0,0,0,0,6,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,NOFL,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,DOWO,>50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,NOMO,>50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,NOMO,11-25 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Fox_Den_y5_1,TRF,8:46,48,1,1,1,FISP,11-25 m,1,0,0,0,0,0,0,0,0,0,1,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,SOSP,0-10 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,SOSP,11-25 m,3,3,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,WTSP,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,RCKI,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,AMCR,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,RBWO,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,CAWR,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,CACH,0-10 m,2,0,0,0,0,0,2,0,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,HOWR,11-25 m,1,0,0,0,0,0,0,1,0,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,EUST,FO,25,0,0,0,0,0,0,0,25,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,AMCR,>50 m,8,0,0,0,0,0,0,0,8,0,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,NOCA,11-25 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Fox_Den_y7_2,TRF,9:01,51,1,1,1,WBNU,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,SOSP,0-10 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,SOSP,11-25 m,4,4,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,HOWR,0-10 m,1,0,1,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,SWSP,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,SWSP,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,AMCR,>50 m,6,0,0,0,6,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,BLJA,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,RBWO,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,RBNU,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,INBU,11-25 m,1,0,0,0,0,0,0,1,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,EABL,>50 m,4,0,0,0,0,0,0,4,0,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,HOFI,FO,15,0,0,0,0,0,0,0,15,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,YRWA,FO,2,0,0,0,0,0,0,0,2,0,0,0
10/12/2016,Fox_Den_y3_3,TRF,9:16,51,1,1,0,PIWO,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,WTSP,0-10 m,6,6,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,WTSP,11-25 m,6,6,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,WTSP,25-50 m,8,8,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,SOSP,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,SOSP,25-50 m,4,4,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,SOSP,>50 m,6,6,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,YRWA,0-10 m,2,0,2,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,RCKI,0-10 m,1,0,0,1,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,SWSP,0-10 m,1,0,0,0,1,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,CANG,FO,4,0,0,0,0,4,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,TRES,FO,4,0,0,0,0,4,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,YRWA,>50 m,2,0,0,0,0,0,2,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,RCKI,25-50 m,1,0,0,0,0,0,1,0,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,SOSP,0-10 m,2,0,0,0,0,0,0,2,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,WTSP,>50 m,10,0,0,0,0,0,0,10,0,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,DEJU,25-50 m,2,0,0,0,0,0,0,0,2,0,0,0
10/12/2016,Fox_Den_y3_1,TRF,9:39,54,1,1,1,EABL,>50 m,2,0,0,0,0,0,0,0,0,0,2,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,SOSP,0-10 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,SOSP,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,SOSP,25-50 m,4,2,0,0,0,0,0,2,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,SAVS,11-25 m,3,0,0,3,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,BLJA,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,AMRO,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,EABL,>50 m,2,0,0,0,0,2,0,0,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,AMCR,>50 m,2,0,0,0,0,0,0,2,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,SOSP,>50 m,2,0,0,0,0,0,0,0,2,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,CAWR,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,AMGO,25-50 m,2,0,0,0,0,0,0,0,2,0,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,TUTI,25-50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,TRES,FO,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Fox_Den_y3_4,TRF,9:51,55,2,1,0,NOFL,FO,1,0,0,0,0,0,0,0,0,1,0,0
10/12/2016,Fox_Den_y0_1,TRF,10:10,57,1,1,2,HOFI,>50 m,2,2,0,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y0_1,TRF,10:10,57,1,1,2,HOFI,FO,4,0,0,0,0,0,4,0,0,0,0,0
10/12/2016,Fox_Den_y0_1,TRF,10:10,57,1,1,2,BLJA,>50 m,4,0,0,0,4,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y0_1,TRF,10:10,57,1,1,2,TUVU,FO,1,0,1,0,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y0_1,TRF,10:10,57,1,1,2,HOSP,>50 m,4,0,0,4,0,0,0,0,0,0,0,0
10/12/2016,Fox_Den_y0_1,TRF,10:10,57,1,1,2,NOFL,FO,1,0,0,0,0,0,0,1,0,0,0,0
10/12/2016,Fox_Den_y0_1,TRF,10:10,57,1,1,2,BOBO,FO,1,0,0,0,0,0,0,0,1,0,0,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,AMRO,25-50 m,6,6,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,RBWO,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,YRWA,>50 m,4,4,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,BLJA,FO,1,0,0,0,0,0,1,0,0,0,0,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,AMGO,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,BLJA,>50 m,2,0,0,0,0,0,0,0,2,0,0,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,HOFI,FO,2,0,0,0,2,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,RWBL,FO,4,0,0,0,0,0,0,0,0,0,4,0
10/13/2016,Triangle_y7_2,TRF,8:04,49,0,2,1,DOWO,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,WTSP,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,WTSP,25-50 m,6,6,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,WTSP,>50 m,6,6,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,SOSP,25-50 m,3,3,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,SOSP,>50 m,3,3,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,SWSP,25-50 m,3,3,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,EATO,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,CACH,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,NOCA,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,NOCA,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,FISP,25-50 m,3,3,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,COYE,0-10 m,1,0,0,0,1,0,0,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,AMCR,>50 m,2,0,0,0,0,0,2,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,BLJA,>50 m,2,0,0,0,0,0,2,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,NOFL,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
10/13/2016,Triangle_y7_1,TRF,8:21,50,0,2,0,HOFI,FO,2,0,0,0,0,0,2,0,0,0,0,0
10/13/2016,Triangle_y15_2,TRF,8:42,54,1,2,1,DEJU,0-10 m,1,1,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_2,TRF,8:42,54,1,2,1,UNWA,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_2,TRF,8:42,54,1,2,1,BLJA,25-50 m,4,0,0,4,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_2,TRF,8:42,54,1,2,1,NOCA,11-25 m,1,0,0,1,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_2,TRF,8:42,54,1,2,1,HETH,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_2,TRF,8:42,54,1,2,1,RCKI,11-25 m,1,0,0,0,0,1,0,0,0,0,0,0
10/13/2016,Triangle_y15_2,TRF,8:42,54,1,2,1,AMCR,>50 m,2,0,0,0,0,0,0,2,0,0,0,0
10/13/2016,Triangle_y15_2,TRF,8:42,54,1,2,1,CAWR,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
